,grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells,transform_type
1014,grid_size13_complexity0.00_0006_ReflectEnv,13,0.0,6,120,1,0.0083333333333333,100,ReflectEnv
1015,grid_size13_complexity0.00_0006_RotateEnv,13,0.0,6,120,0,0.0,100,RotateEnv
1016,grid_size13_complexity0.00_0006_StartGoalSwap,13,0.0,6,120,0,0.0,100,StartGoalSwap
1017,grid_size13_complexity0.00_0006_TransposeEnv,13,0.0,6,120,1,0.0083333333333333,100,TransposeEnv
1018,grid_size13_complexity0.00_0007_ReflectEnv,13,0.0,7,120,0,0.0,100,ReflectEnv
1019,grid_size13_complexity0.00_0007_RotateEnv,13,0.0,7,120,1,0.0083333333333333,100,RotateEnv
1020,grid_size13_complexity0.00_0007_StartGoalSwap,13,0.0,7,120,0,0.0,100,StartGoalSwap
1021,grid_size13_complexity0.00_0007_TransposeEnv,13,0.0,7,120,0,0.0,100,TransposeEnv
1022,grid_size13_complexity0.00_0008_ReflectEnv,13,0.0,8,120,0,0.0,100,ReflectEnv
1023,grid_size13_complexity0.00_0008_RotateEnv,13,0.0,8,120,3,0.025,100,RotateEnv
1024,grid_size13_complexity0.00_0008_StartGoalSwap,13,0.0,8,120,0,0.0,100,StartGoalSwap
1025,grid_size13_complexity0.00_0008_TransposeEnv,13,0.0,8,120,0,0.0,100,TransposeEnv
1026,grid_size13_complexity0.00_0009_ReflectEnv,13,0.0,9,120,0,0.0,100,ReflectEnv
1027,grid_size13_complexity0.00_0009_RotateEnv,13,0.0,9,120,0,0.0,100,RotateEnv
1028,grid_size13_complexity0.00_0009_StartGoalSwap,13,0.0,9,120,0,0.0,100,StartGoalSwap
1029,grid_size13_complexity0.00_0009_TransposeEnv,13,0.0,9,120,0,0.0,100,TransposeEnv
1030,grid_size13_complexity0.20_0000_ReflectEnv,13,0.2,0,110,2,0.0181818181818181,64,ReflectEnv
1031,grid_size13_complexity0.20_0000_RotateEnv,13,0.2,0,110,5,0.0454545454545454,64,RotateEnv
1032,grid_size13_complexity0.20_0000_StartGoalSwap,13,0.2,0,110,5,0.0454545454545454,73,StartGoalSwap
1033,grid_size13_complexity0.20_0000_TransposeEnv,13,0.2,0,110,6,0.0545454545454545,64,TransposeEnv
1034,grid_size13_complexity0.20_0001_ReflectEnv,13,0.2,1,110,4,0.0363636363636363,73,ReflectEnv
1035,grid_size13_complexity0.20_0001_RotateEnv,13,0.2,1,110,4,0.0363636363636363,73,RotateEnv
1036,grid_size13_complexity0.20_0001_StartGoalSwap,13,0.2,1,110,8,0.0727272727272727,67,StartGoalSwap
1037,grid_size13_complexity0.20_0001_TransposeEnv,13,0.2,1,110,5,0.0454545454545454,73,TransposeEnv
1038,grid_size13_complexity0.20_0002_ReflectEnv,13,0.2,2,110,8,0.0727272727272727,72,ReflectEnv
1039,grid_size13_complexity0.20_0002_RotateEnv,13,0.2,2,110,6,0.0545454545454545,72,RotateEnv
1040,grid_size13_complexity0.20_0002_StartGoalSwap,13,0.2,2,110,3,0.0272727272727272,72,StartGoalSwap
1041,grid_size13_complexity0.20_0002_TransposeEnv,13,0.2,2,110,2,0.0181818181818181,72,TransposeEnv
1042,grid_size13_complexity0.20_0003_ReflectEnv,13,0.2,3,110,6,0.0545454545454545,71,ReflectEnv
1043,grid_size13_complexity0.20_0003_RotateEnv,13,0.2,3,110,2,0.0181818181818181,71,RotateEnv
1044,grid_size13_complexity0.20_0003_StartGoalSwap,13,0.2,3,110,7,0.0636363636363636,72,StartGoalSwap
1045,grid_size13_complexity0.20_0003_TransposeEnv,13,0.2,3,110,3,0.0272727272727272,71,TransposeEnv
1046,grid_size13_complexity0.20_0004_ReflectEnv,13,0.2,4,110,6,0.0545454545454545,71,ReflectEnv
1047,grid_size13_complexity0.20_0004_RotateEnv,13,0.2,4,110,6,0.0545454545454545,71,RotateEnv
1048,grid_size13_complexity0.20_0004_StartGoalSwap,13,0.2,4,110,4,0.0363636363636363,72,StartGoalSwap
1049,grid_size13_complexity0.20_0004_TransposeEnv,13,0.2,4,110,6,0.0545454545454545,71,TransposeEnv
1050,grid_size13_complexity0.20_0005_ReflectEnv,13,0.2,5,110,3,0.0272727272727272,74,ReflectEnv
1051,grid_size13_complexity0.20_0005_RotateEnv,13,0.2,5,110,9,0.0818181818181818,74,RotateEnv
1052,grid_size13_complexity0.20_0005_StartGoalSwap,13,0.2,5,110,1,0.009090909090909,74,StartGoalSwap
1053,grid_size13_complexity0.20_0005_TransposeEnv,13,0.2,5,110,6,0.0545454545454545,74,TransposeEnv
1054,grid_size13_complexity0.20_0006_ReflectEnv,13,0.2,6,110,11,0.1,68,ReflectEnv
1055,grid_size13_complexity0.20_0006_RotateEnv,13,0.2,6,110,22,0.2,68,RotateEnv
1056,grid_size13_complexity0.20_0006_StartGoalSwap,13,0.2,6,110,6,0.0545454545454545,74,StartGoalSwap
1057,grid_size13_complexity0.20_0006_TransposeEnv,13,0.2,6,110,15,0.1363636363636363,68,TransposeEnv
1058,grid_size13_complexity0.20_0007_ReflectEnv,13,0.2,7,110,5,0.0454545454545454,74,ReflectEnv
1059,grid_size13_complexity0.20_0007_RotateEnv,13,0.2,7,110,6,0.0545454545454545,74,RotateEnv
1060,grid_size13_complexity0.20_0007_StartGoalSwap,13,0.2,7,110,13,0.1181818181818181,73,StartGoalSwap
1061,grid_size13_complexity0.20_0007_TransposeEnv,13,0.2,7,110,1,0.009090909090909,74,TransposeEnv
1062,grid_size13_complexity0.20_0008_ReflectEnv,13,0.2,8,110,3,0.0272727272727272,70,ReflectEnv
1063,grid_size13_complexity0.20_0008_RotateEnv,13,0.2,8,110,3,0.0272727272727272,70,RotateEnv
1064,grid_size13_complexity0.20_0008_StartGoalSwap,13,0.2,8,110,4,0.0363636363636363,74,StartGoalSwap
1065,grid_size13_complexity0.20_0008_TransposeEnv,13,0.2,8,110,5,0.0454545454545454,70,TransposeEnv
1066,grid_size13_complexity0.20_0009_ReflectEnv,13,0.2,9,110,8,0.0727272727272727,68,ReflectEnv
1067,grid_size13_complexity0.20_0009_RotateEnv,13,0.2,9,110,10,0.0909090909090909,68,RotateEnv
1068,grid_size13_complexity0.20_0009_StartGoalSwap,13,0.2,9,110,7,0.0636363636363636,68,StartGoalSwap
1069,grid_size13_complexity0.20_0009_TransposeEnv,13,0.2,9,110,6,0.0545454545454545,68,TransposeEnv
1070,grid_size13_complexity0.40_0000_ReflectEnv,13,0.4,0,100,8,0.08,50,ReflectEnv
1071,grid_size13_complexity0.40_0000_RotateEnv,13,0.4,0,100,6,0.06,50,RotateEnv
1072,grid_size13_complexity0.40_0000_StartGoalSwap,13,0.4,0,100,9,0.09,47,StartGoalSwap
1073,grid_size13_complexity0.40_0000_TransposeEnv,13,0.4,0,100,16,0.16,50,TransposeEnv
1074,grid_size13_complexity0.40_0001_ReflectEnv,13,0.4,1,100,13,0.13,48,ReflectEnv
1075,grid_size13_complexity0.40_0001_RotateEnv,13,0.4,1,100,16,0.16,48,RotateEnv
1076,grid_size13_complexity0.40_0001_StartGoalSwap,13,0.4,1,100,8,0.08,48,StartGoalSwap
1077,grid_size13_complexity0.40_0001_TransposeEnv,13,0.4,1,100,15,0.15,48,TransposeEnv
1078,grid_size13_complexity0.40_0002_ReflectEnv,13,0.4,2,100,11,0.11,52,ReflectEnv
1079,grid_size13_complexity0.40_0002_RotateEnv,13,0.4,2,100,9,0.09,52,RotateEnv
1080,grid_size13_complexity0.40_0002_StartGoalSwap,13,0.4,2,100,4,0.04,52,StartGoalSwap
1081,grid_size13_complexity0.40_0002_TransposeEnv,13,0.4,2,100,5,0.05,52,TransposeEnv
1082,grid_size13_complexity0.40_0003_ReflectEnv,13,0.4,3,100,25,0.25,44,ReflectEnv
1083,grid_size13_complexity0.40_0003_RotateEnv,13,0.4,3,100,8,0.08,44,RotateEnv
1084,grid_size13_complexity0.40_0003_StartGoalSwap,13,0.4,3,100,14,0.14,44,StartGoalSwap
1085,grid_size13_complexity0.40_0003_TransposeEnv,13,0.4,3,100,13,0.13,44,TransposeEnv
1086,grid_size13_complexity0.40_0004_ReflectEnv,13,0.4,4,100,15,0.15,46,ReflectEnv
1087,grid_size13_complexity0.40_0004_RotateEnv,13,0.4,4,100,11,0.11,46,RotateEnv
1088,grid_size13_complexity0.40_0004_StartGoalSwap,13,0.4,4,100,7,0.07,46,StartGoalSwap
1089,grid_size13_complexity0.40_0004_TransposeEnv,13,0.4,4,100,11,0.11,46,TransposeEnv
1090,grid_size13_complexity0.40_0005_ReflectEnv,13,0.4,5,100,16,0.16,43,ReflectEnv
1091,grid_size13_complexity0.40_0005_RotateEnv,13,0.4,5,100,16,0.16,43,RotateEnv
1092,grid_size13_complexity0.40_0005_StartGoalSwap,13,0.4,5,100,11,0.11,44,StartGoalSwap
1093,grid_size13_complexity0.40_0005_TransposeEnv,13,0.4,5,100,13,0.13,43,TransposeEnv
1094,grid_size13_complexity0.40_0006_ReflectEnv,13,0.4,6,100,13,0.13,45,ReflectEnv
1095,grid_size13_complexity0.40_0006_RotateEnv,13,0.4,6,100,16,0.16,45,RotateEnv
1096,grid_size13_complexity0.40_0006_StartGoalSwap,13,0.4,6,100,12,0.12,45,StartGoalSwap
1097,grid_size13_complexity0.40_0006_TransposeEnv,13,0.4,6,100,15,0.15,45,TransposeEnv
1098,grid_size13_complexity0.40_0007_ReflectEnv,13,0.4,7,100,17,0.17,47,ReflectEnv
1099,grid_size13_complexity0.40_0007_RotateEnv,13,0.4,7,100,8,0.08,47,RotateEnv
1100,grid_size13_complexity0.40_0007_StartGoalSwap,13,0.4,7,100,10,0.1,47,StartGoalSwap
1101,grid_size13_complexity0.40_0007_TransposeEnv,13,0.4,7,100,6,0.06,47,TransposeEnv
1102,grid_size13_complexity0.40_0008_ReflectEnv,13,0.4,8,100,9,0.09,41,ReflectEnv
1103,grid_size13_complexity0.40_0008_RotateEnv,13,0.4,8,100,5,0.05,41,RotateEnv
1104,grid_size13_complexity0.40_0008_StartGoalSwap,13,0.4,8,100,11,0.11,40,StartGoalSwap
1105,grid_size13_complexity0.40_0008_TransposeEnv,13,0.4,8,100,6,0.06,41,TransposeEnv
1106,grid_size13_complexity0.40_0009_ReflectEnv,13,0.4,9,100,6,0.06,45,ReflectEnv
1107,grid_size13_complexity0.40_0009_RotateEnv,13,0.4,9,100,6,0.06,45,RotateEnv
1108,grid_size13_complexity0.40_0009_StartGoalSwap,13,0.4,9,100,11,0.11,46,StartGoalSwap
1109,grid_size13_complexity0.40_0009_TransposeEnv,13,0.4,9,100,5,0.05,45,TransposeEnv
1110,grid_size13_complexity0.60_0000_ReflectEnv,13,0.6,0,90,11,0.1222222222222222,28,ReflectEnv
1111,grid_size13_complexity0.60_0000_RotateEnv,13,0.6,0,90,11,0.1222222222222222,28,RotateEnv
1112,grid_size13_complexity0.60_0000_StartGoalSwap,13,0.6,0,90,19,0.2111111111111111,28,StartGoalSwap
1113,grid_size13_complexity0.60_0000_TransposeEnv,13,0.6,0,90,18,0.2,28,TransposeEnv
1114,grid_size13_complexity0.60_0001_ReflectEnv,13,0.6,1,90,21,0.2333333333333333,29,ReflectEnv
1115,grid_size13_complexity0.60_0001_RotateEnv,13,0.6,1,90,17,0.1888888888888888,29,RotateEnv
1116,grid_size13_complexity0.60_0001_StartGoalSwap,13,0.6,1,90,11,0.1222222222222222,27,StartGoalSwap
1117,grid_size13_complexity0.60_0001_TransposeEnv,13,0.6,1,90,10,0.1111111111111111,29,TransposeEnv
1118,grid_size13_complexity0.60_0002_ReflectEnv,13,0.6,2,90,6,0.0666666666666666,31,ReflectEnv
1119,grid_size13_complexity0.60_0002_RotateEnv,13,0.6,2,90,13,0.1444444444444444,31,RotateEnv
1120,grid_size13_complexity0.60_0002_StartGoalSwap,13,0.6,2,90,15,0.1666666666666666,30,StartGoalSwap
1121,grid_size13_complexity0.60_0002_TransposeEnv,13,0.6,2,90,11,0.1222222222222222,31,TransposeEnv
1122,grid_size13_complexity0.60_0003_ReflectEnv,13,0.6,3,90,13,0.1444444444444444,31,ReflectEnv
1123,grid_size13_complexity0.60_0003_RotateEnv,13,0.6,3,90,11,0.1222222222222222,31,RotateEnv
1124,grid_size13_complexity0.60_0003_StartGoalSwap,13,0.6,3,90,12,0.1333333333333333,30,StartGoalSwap
1125,grid_size13_complexity0.60_0003_TransposeEnv,13,0.6,3,90,11,0.1222222222222222,31,TransposeEnv
1126,grid_size13_complexity0.60_0004_ReflectEnv,13,0.6,4,90,17,0.1888888888888888,29,ReflectEnv
1127,grid_size13_complexity0.60_0004_RotateEnv,13,0.6,4,90,13,0.1444444444444444,29,RotateEnv
1128,grid_size13_complexity0.60_0004_StartGoalSwap,13,0.6,4,90,22,0.2444444444444444,29,StartGoalSwap
1129,grid_size13_complexity0.60_0004_TransposeEnv,13,0.6,4,90,11,0.1222222222222222,29,TransposeEnv
1130,grid_size13_complexity0.60_0005_ReflectEnv,13,0.6,5,90,16,0.1777777777777777,27,ReflectEnv
1131,grid_size13_complexity0.60_0005_RotateEnv,13,0.6,5,90,9,0.1,27,RotateEnv
1132,grid_size13_complexity0.60_0005_StartGoalSwap,13,0.6,5,90,8,0.0888888888888888,25,StartGoalSwap
1133,grid_size13_complexity0.60_0005_TransposeEnv,13,0.6,5,90,8,0.0888888888888888,27,TransposeEnv
1134,grid_size13_complexity0.60_0006_ReflectEnv,13,0.6,6,90,15,0.1666666666666666,29,ReflectEnv
1135,grid_size13_complexity0.60_0006_RotateEnv,13,0.6,6,90,15,0.1666666666666666,29,RotateEnv
1136,grid_size13_complexity0.60_0006_StartGoalSwap,13,0.6,6,90,12,0.1333333333333333,28,StartGoalSwap
1137,grid_size13_complexity0.60_0006_TransposeEnv,13,0.6,6,90,20,0.2222222222222222,29,TransposeEnv
1138,grid_size13_complexity0.60_0007_ReflectEnv,13,0.6,7,90,12,0.1333333333333333,27,ReflectEnv
1139,grid_size13_complexity0.60_0007_RotateEnv,13,0.6,7,90,8,0.0888888888888888,27,RotateEnv
1140,grid_size13_complexity0.60_0007_StartGoalSwap,13,0.6,7,90,11,0.1222222222222222,26,StartGoalSwap
1141,grid_size13_complexity0.60_0007_TransposeEnv,13,0.6,7,90,11,0.1222222222222222,27,TransposeEnv
1142,grid_size13_complexity0.60_0008_ReflectEnv,13,0.6,8,90,8,0.0888888888888888,29,ReflectEnv
1143,grid_size13_complexity0.60_0008_RotateEnv,13,0.6,8,90,15,0.1666666666666666,29,RotateEnv
1144,grid_size13_complexity0.60_0008_StartGoalSwap,13,0.6,8,90,24,0.2666666666666666,27,StartGoalSwap
1145,grid_size13_complexity0.60_0008_TransposeEnv,13,0.6,8,90,15,0.1666666666666666,29,TransposeEnv
1146,grid_size13_complexity0.60_0009_ReflectEnv,13,0.6,9,90,26,0.2888888888888888,27,ReflectEnv
1147,grid_size13_complexity0.60_0009_RotateEnv,13,0.6,9,90,21,0.2333333333333333,27,RotateEnv
1148,grid_size13_complexity0.60_0009_StartGoalSwap,13,0.6,9,90,26,0.2888888888888888,27,StartGoalSwap
1149,grid_size13_complexity0.60_0009_TransposeEnv,13,0.6,9,90,29,0.3222222222222222,27,TransposeEnv
1150,grid_size13_complexity0.80_0000_ReflectEnv,13,0.8,0,79,19,0.240506329113924,13,ReflectEnv
1151,grid_size13_complexity0.80_0000_RotateEnv,13,0.8,0,79,18,0.2278481012658227,13,RotateEnv
1152,grid_size13_complexity0.80_0000_StartGoalSwap,13,0.8,0,79,28,0.3544303797468354,13,StartGoalSwap
1153,grid_size13_complexity0.80_0000_TransposeEnv,13,0.8,0,79,20,0.2531645569620253,13,TransposeEnv
1154,grid_size13_complexity0.80_0001_ReflectEnv,13,0.8,1,79,26,0.3291139240506329,9,ReflectEnv
1155,grid_size13_complexity0.80_0001_RotateEnv,13,0.8,1,79,13,0.1645569620253164,9,RotateEnv
1156,grid_size13_complexity0.80_0001_StartGoalSwap,13,0.8,1,79,29,0.3670886075949367,8,StartGoalSwap
1157,grid_size13_complexity0.80_0001_TransposeEnv,13,0.8,1,79,14,0.1772151898734177,9,TransposeEnv
1158,grid_size13_complexity0.80_0002_ReflectEnv,13,0.8,2,79,27,0.3417721518987341,11,ReflectEnv
1159,grid_size13_complexity0.80_0002_RotateEnv,13,0.8,2,79,15,0.189873417721519,11,RotateEnv
1160,grid_size13_complexity0.80_0002_StartGoalSwap,13,0.8,2,79,17,0.2151898734177215,11,StartGoalSwap
1161,grid_size13_complexity0.80_0002_TransposeEnv,13,0.8,2,79,16,0.2025316455696202,11,TransposeEnv
1162,grid_size13_complexity0.80_0003_ReflectEnv,13,0.8,3,79,20,0.2531645569620253,12,ReflectEnv
1163,grid_size13_complexity0.80_0003_RotateEnv,13,0.8,3,79,35,0.4430379746835443,12,RotateEnv
1164,grid_size13_complexity0.80_0003_StartGoalSwap,13,0.8,3,79,10,0.1265822784810126,12,StartGoalSwap
1165,grid_size13_complexity0.80_0003_TransposeEnv,13,0.8,3,79,30,0.379746835443038,12,TransposeEnv
1166,grid_size13_complexity0.80_0004_ReflectEnv,13,0.8,4,79,15,0.189873417721519,11,ReflectEnv
1167,grid_size13_complexity0.80_0004_RotateEnv,13,0.8,4,79,17,0.2151898734177215,11,RotateEnv
1168,grid_size13_complexity0.80_0004_StartGoalSwap,13,0.8,4,79,12,0.1518987341772152,11,StartGoalSwap
1169,grid_size13_complexity0.80_0004_TransposeEnv,13,0.8,4,79,10,0.1265822784810126,11,TransposeEnv
1170,grid_size13_complexity0.80_0005_ReflectEnv,13,0.8,5,79,19,0.240506329113924,11,ReflectEnv
1171,grid_size13_complexity0.80_0005_RotateEnv,13,0.8,5,79,25,0.3164556962025316,11,RotateEnv
1172,grid_size13_complexity0.80_0005_StartGoalSwap,13,0.8,5,79,16,0.2025316455696202,11,StartGoalSwap
1173,grid_size13_complexity0.80_0005_TransposeEnv,13,0.8,5,79,23,0.2911392405063291,11,TransposeEnv
1174,grid_size13_complexity0.80_0006_ReflectEnv,13,0.8,6,79,11,0.1392405063291139,10,ReflectEnv
1175,grid_size13_complexity0.80_0006_RotateEnv,13,0.8,6,79,16,0.2025316455696202,10,RotateEnv
1176,grid_size13_complexity0.80_0006_StartGoalSwap,13,0.8,6,79,15,0.189873417721519,11,StartGoalSwap
1177,grid_size13_complexity0.80_0006_TransposeEnv,13,0.8,6,79,16,0.2025316455696202,10,TransposeEnv
1178,grid_size13_complexity0.80_0007_ReflectEnv,13,0.8,7,79,16,0.2025316455696202,13,ReflectEnv
1179,grid_size13_complexity0.80_0007_RotateEnv,13,0.8,7,79,21,0.2658227848101265,13,RotateEnv
1180,grid_size13_complexity0.80_0007_StartGoalSwap,13,0.8,7,79,15,0.189873417721519,13,StartGoalSwap
1181,grid_size13_complexity0.80_0007_TransposeEnv,13,0.8,7,79,18,0.2278481012658227,13,TransposeEnv
1182,grid_size13_complexity0.80_0008_ReflectEnv,13,0.8,8,79,27,0.3417721518987341,14,ReflectEnv
1183,grid_size13_complexity0.80_0008_RotateEnv,13,0.8,8,79,21,0.2658227848101265,14,RotateEnv
1184,grid_size13_complexity0.80_0008_StartGoalSwap,13,0.8,8,79,30,0.379746835443038,14,StartGoalSwap
1185,grid_size13_complexity0.80_0008_TransposeEnv,13,0.8,8,79,20,0.2531645569620253,14,TransposeEnv
1186,grid_size13_complexity0.80_0009_ReflectEnv,13,0.8,9,79,26,0.3291139240506329,10,ReflectEnv
1187,grid_size13_complexity0.80_0009_RotateEnv,13,0.8,9,79,18,0.2278481012658227,10,RotateEnv
1188,grid_size13_complexity0.80_0009_StartGoalSwap,13,0.8,9,79,16,0.2025316455696202,10,StartGoalSwap
1189,grid_size13_complexity0.80_0009_TransposeEnv,13,0.8,9,79,19,0.240506329113924,10,TransposeEnv
1190,grid_size13_complexity1.00_0000_ReflectEnv,13,1.0,0,70,21,0.3,0,ReflectEnv
1191,grid_size13_complexity1.00_0000_RotateEnv,13,1.0,0,70,14,0.2,0,RotateEnv
1192,grid_size13_complexity1.00_0000_StartGoalSwap,13,1.0,0,70,15,0.2142857142857142,0,StartGoalSwap
1193,grid_size13_complexity1.00_0000_TransposeEnv,13,1.0,0,70,17,0.2428571428571428,0,TransposeEnv
1194,grid_size13_complexity1.00_0001_ReflectEnv,13,1.0,1,70,15,0.2142857142857142,0,ReflectEnv
1195,grid_size13_complexity1.00_0001_RotateEnv,13,1.0,1,70,17,0.2428571428571428,0,RotateEnv
1196,grid_size13_complexity1.00_0001_StartGoalSwap,13,1.0,1,70,15,0.2142857142857142,0,StartGoalSwap
1197,grid_size13_complexity1.00_0001_TransposeEnv,13,1.0,1,70,24,0.3428571428571428,0,TransposeEnv
1198,grid_size13_complexity1.00_0002_ReflectEnv,13,1.0,2,70,22,0.3142857142857143,0,ReflectEnv
1199,grid_size13_complexity1.00_0002_RotateEnv,13,1.0,2,70,23,0.3285714285714285,0,RotateEnv
1200,grid_size11_complexity0.00_0000,11,0.0,0,80,0,0.0,64,baseline
1201,grid_size11_complexity0.00_0001,11,0.0,1,80,1,0.0125,64,baseline
1202,grid_size11_complexity0.00_0002,11,0.0,2,80,0,0.0,64,baseline
1203,grid_size11_complexity0.00_0003,11,0.0,3,80,0,0.0,64,baseline
1204,grid_size11_complexity0.00_0004,11,0.0,4,80,2,0.025,64,baseline
1205,grid_size11_complexity0.00_0005,11,0.0,5,80,1,0.0125,64,baseline
1206,grid_size11_complexity0.00_0006,11,0.0,6,80,0,0.0,64,baseline
1207,grid_size11_complexity0.00_0007,11,0.0,7,80,0,0.0,64,baseline
1208,grid_size11_complexity0.00_0008,11,0.0,8,80,0,0.0,64,baseline
1209,grid_size11_complexity0.00_0009,11,0.0,9,80,1,0.0125,64,baseline
1210,grid_size11_complexity0.20_0000,11,0.2,0,73,11,0.1506849315068493,41,baseline
1211,grid_size11_complexity0.20_0001,11,0.2,1,73,0,0.0,45,baseline
1212,grid_size11_complexity0.20_0002,11,0.2,2,73,2,0.0273972602739726,41,baseline
1213,grid_size11_complexity0.20_0003,11,0.2,3,73,1,0.0136986301369863,42,baseline
1214,grid_size11_complexity0.20_0004,11,0.2,4,73,3,0.0410958904109589,44,baseline
1215,grid_size11_complexity0.20_0005,11,0.2,5,73,5,0.0684931506849315,46,baseline
1216,grid_size11_complexity0.20_0006,11,0.2,6,73,2,0.0273972602739726,45,baseline
1217,grid_size11_complexity0.20_0007,11,0.2,7,73,3,0.0410958904109589,42,baseline
1218,grid_size11_complexity0.20_0008,11,0.2,8,73,5,0.0684931506849315,42,baseline
1219,grid_size11_complexity0.20_0009,11,0.2,9,73,7,0.0958904109589041,44,baseline
1220,grid_size11_complexity0.40_0000,11,0.4,0,67,6,0.0895522388059701,30,baseline
1221,grid_size11_complexity0.40_0001,11,0.4,1,67,10,0.1492537313432835,33,baseline
1222,grid_size11_complexity0.40_0002,11,0.4,2,67,9,0.1343283582089552,31,baseline
1223,grid_size11_complexity0.40_0003,11,0.4,3,67,8,0.1194029850746268,27,baseline
1224,grid_size11_complexity0.40_0004,11,0.4,4,67,6,0.0895522388059701,29,baseline
1225,grid_size11_complexity0.40_0005,11,0.4,5,67,10,0.1492537313432835,27,baseline
1226,grid_size11_complexity0.40_0006,11,0.4,6,67,2,0.0298507462686567,31,baseline
1227,grid_size11_complexity0.40_0007,11,0.4,7,67,10,0.1492537313432835,27,baseline
1228,grid_size11_complexity0.40_0008,11,0.4,8,67,5,0.0746268656716417,28,baseline
1229,grid_size11_complexity0.40_0009,11,0.4,9,67,3,0.044776119402985,33,baseline
1230,grid_size11_complexity0.60_0000,11,0.6,0,60,3,0.05,16,baseline
1231,grid_size11_complexity0.60_0001,11,0.6,1,60,6,0.1,16,baseline
1232,grid_size11_complexity0.60_0002,11,0.6,2,60,3,0.05,18,baseline
1233,grid_size11_complexity0.60_0003,11,0.6,3,60,5,0.0833333333333333,16,baseline
1234,grid_size11_complexity0.60_0004,11,0.6,4,60,6,0.1,13,baseline
1235,grid_size11_complexity0.60_0005,11,0.6,5,60,5,0.0833333333333333,18,baseline
1236,grid_size11_complexity0.60_0006,11,0.6,6,60,4,0.0666666666666666,22,baseline
1237,grid_size11_complexity0.60_0007,11,0.6,7,60,5,0.0833333333333333,20,baseline
1238,grid_size11_complexity0.60_0008,11,0.6,8,60,6,0.1,16,baseline
1239,grid_size11_complexity0.60_0009,11,0.6,9,60,10,0.1666666666666666,19,baseline
1240,grid_size11_complexity0.80_0000,11,0.8,0,54,5,0.0925925925925925,8,baseline
1241,grid_size11_complexity0.80_0001,11,0.8,1,54,15,0.2777777777777778,7,baseline
1242,grid_size11_complexity0.80_0002,11,0.8,2,54,23,0.4259259259259259,9,baseline
1243,grid_size11_complexity0.80_0003,11,0.8,3,54,17,0.3148148148148148,9,baseline
1244,grid_size11_complexity0.80_0004,11,0.8,4,54,22,0.4074074074074074,8,baseline
1245,grid_size11_complexity0.80_0005,11,0.8,5,54,5,0.0925925925925925,8,baseline
1246,grid_size11_complexity0.80_0006,11,0.8,6,54,9,0.1666666666666666,6,baseline
1247,grid_size11_complexity0.80_0007,11,0.8,7,54,9,0.1666666666666666,6,baseline
1248,grid_size11_complexity0.80_0008,11,0.8,8,54,12,0.2222222222222222,7,baseline
1249,grid_size11_complexity0.80_0009,11,0.8,9,54,4,0.074074074074074,7,baseline
1250,grid_size11_complexity1.00_0000,11,1.0,0,48,10,0.2083333333333333,0,baseline
1251,grid_size11_complexity1.00_0001,11,1.0,1,48,10,0.2083333333333333,0,baseline
1252,grid_size11_complexity1.00_0002,11,1.0,2,48,15,0.3125,0,baseline
1253,grid_size11_complexity1.00_0003,11,1.0,3,48,10,0.2083333333333333,0,baseline
1254,grid_size11_complexity1.00_0004,11,1.0,4,48,11,0.2291666666666666,0,baseline
1255,grid_size11_complexity1.00_0005,11,1.0,5,48,12,0.25,0,baseline
1256,grid_size11_complexity1.00_0006,11,1.0,6,48,6,0.125,0,baseline
1257,grid_size11_complexity1.00_0007,11,1.0,7,48,14,0.2916666666666667,0,baseline
1258,grid_size11_complexity1.00_0008,11,1.0,8,48,11,0.2291666666666666,0,baseline
1259,grid_size11_complexity1.00_0009,11,1.0,9,48,14,0.2916666666666667,0,baseline
1260,grid_size13_complexity0.00_0000,13,0.0,0,120,0,0.0,100,baseline
1261,grid_size13_complexity0.00_0001,13,0.0,1,120,1,0.0083333333333333,100,baseline
1262,grid_size13_complexity0.00_0002,13,0.0,2,120,0,0.0,100,baseline
1263,grid_size13_complexity0.00_0003,13,0.0,3,120,0,0.0,100,baseline
1264,grid_size13_complexity0.00_0004,13,0.0,4,120,4,0.0333333333333333,100,baseline
1265,grid_size13_complexity0.00_0005,13,0.0,5,120,1,0.0083333333333333,100,baseline
1266,grid_size13_complexity0.00_0006,13,0.0,6,120,0,0.0,100,baseline
1267,grid_size13_complexity0.00_0007,13,0.0,7,120,1,0.0083333333333333,100,baseline
1268,grid_size13_complexity0.00_0008,13,0.0,8,120,0,0.0,100,baseline
1269,grid_size13_complexity0.00_0009,13,0.0,9,120,0,0.0,100,baseline
1270,grid_size13_complexity0.20_0000,13,0.2,0,110,17,0.1545454545454545,64,baseline
1271,grid_size13_complexity0.20_0001,13,0.2,1,110,6,0.0545454545454545,73,baseline
1272,grid_size13_complexity0.20_0002,13,0.2,2,110,5,0.0454545454545454,72,baseline
1273,grid_size13_complexity0.20_0003,13,0.2,3,110,5,0.0454545454545454,71,baseline
1274,grid_size13_complexity0.20_0004,13,0.2,4,110,10,0.0909090909090909,71,baseline
1275,grid_size13_complexity0.20_0005,13,0.2,5,110,5,0.0454545454545454,74,baseline
1276,grid_size13_complexity0.20_0006,13,0.2,6,110,12,0.109090909090909,68,baseline
1277,grid_size13_complexity0.20_0007,13,0.2,7,110,2,0.0181818181818181,74,baseline
